Filename,Additional Info,Target Directory
TRT00003538,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003537,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003540,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003542,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003543,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003544,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003545,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003546,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003547,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003548,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003549,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003550,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003551,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003552,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003553,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003554,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003555,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003556,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003559,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003560,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003561,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003562,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003563,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003564,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003565,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003566,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003567,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003568,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003569,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003570,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003571,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003572,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003573,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003574,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003578,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003579,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003580,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003581,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003582,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003583,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003584,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003585,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003586,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003587,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003590,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003591,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003592,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003539,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00003541,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivuloadamensis J.B. Phipps & O'Kennon
TRT00001928,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003524,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00001927,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003510,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003511,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003512,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003508,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003509,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003513,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003514,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003515,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003516,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003517,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003519,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003520,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003522,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003523,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003525,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003526,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003527,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003528,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003529,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003530,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003531,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003532,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003533,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003534,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003535,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003536,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00012362,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00012363,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00012364,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00012365,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003518,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00003521,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Montaninsulae J.B. Phipps & O'Kennon,Crataegus rivulopugnensis J.B. Phipps & O'Kennon
TRT00001930,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00001932,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00001933,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004665,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00001929,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00001931,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004646,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004648,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004639,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004640,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004641,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004642,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004643,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004667,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004668,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004633,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004634,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004635,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004636,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004637,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004638,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004645,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004647,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004649,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004650,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004651,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004652,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004654,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004655,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004656,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004657,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004658,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004659,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004660,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004661,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004662,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004663,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004664,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004666,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004669,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004670,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004671,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004672,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004673,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004674,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004675,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004676,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004677,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004653,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus aquacervensis J.B. Phipps & O'Kennon
TRT00004297,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus atrovirens J.B. Phipps & O'Kennon
TRT00002698,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus atrovirens J.B. Phipps & O'Kennon
TRT00014363,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus atrovirens J.B. Phipps & O'Kennon
TRT00014398,C. subg. Sanguineae Ufimov|C. sect. Douglasia Loudon|C. ser. Purpureofructus J.B. Phipps & O'Kennon,Crataegus atrovirens J.B. Phipps & O'Kennon
